;r;T0;r2;Tcp2;r3;Tcp3;k;s;logL;logLEpid;logPrior;lp__;t2;t2.2;t2.3;dt.T0;dt.Tcp2;dt.Tcp3;model
5476;0.161616771153677;36;0.0765416958979873;83;0.0765416958979873;139;1;57.9876044479726;-161.858612871417;0;-8.162755396471;-170.021368267888;4.28883200432738;9.05581163871458;9.05581163871458;2020-09-20;2020-11-06;2021-01-01;import
5477;0.166462683362696;33;0.0536376580988434;83;0.0536376580988434;139;1;120.608139964462;-161.382045754511;0;-8.53256605452172;-169.914611809032;4.16397937698557;12.9227711486325;12.9227711486325;2020-09-17;2020-11-06;2021-01-01;import
5478;0.168041158821075;35;0.0678244219656729;83;0.0678244219656729;139;1;79.4678480257455;-161.199176783589;0;-8.29883594618771;-169.498012729777;4.12486551165709;10.2197285354051;10.2197285354051;2020-09-19;2020-11-06;2021-01-01;import
5479;0.188969913736174;35;0.0427946249242479;83;0.0427946249242479;139;1;109.72386292461;-161.178958054643;0;-8.99544331852936;-170.174401373172;3.66802930083181;16.1970617054573;16.1970617054573;2020-09-19;2020-11-06;2021-01-01;import
5480;0.187010665042827;36;0.0514357652931771;83;0.0514357652931771;139;1;86.9232167615038;-160.829979884731;0;-8.72316861990155;-169.553148504632;3.70645802687889;13.4759768151421;13.4759768151421;2020-09-20;2020-11-06;2021-01-01;import
5481;0.163050635779567;33;0.0644409683558251;83;0.0644409683558251;139;1;41.5796522082172;-161.083139687484;0;-8.31115584189139;-169.394295529375;4.25111608578473;10.7563123001594;10.7563123001594;2020-09-17;2020-11-06;2021-01-01;import
5482;0.149548711210761;35;0.0766551341590163;83;0.0766551341590163;139;1;253.388161533823;-164.631509527212;0;-8.12031408447749;-172.751823611689;4.63492580409525;9.04241037687123;9.04241037687123;2020-09-19;2020-11-06;2021-01-01;import
5483;0.153348943018725;35;0.0805233778776078;83;0.0805233778776078;139;1;41.7999242934442;-162.951881999747;0;-8.08683414598726;-171.038716145734;4.52006493761946;8.60802413944308;8.60802413944308;2020-09-19;2020-11-06;2021-01-01;import
5484;0.140011621885231;30;0.0902012145660845;83;0.0902012145660845;139;1;12.857218803899;-164.088755043517;0;-7.96289439682213;-172.051649440339;4.95064031990233;7.68445506963902;7.68445506963902;2020-09-14;2020-11-06;2021-01-01;import
5485;0.149177070219463;31;0.0764579295997803;83;0.0764579295997803;139;1;101.186496037148;-162.958134783522;0;-8.11115600172842;-171.069290785251;4.64647267532614;9.06573306638344;9.06573306638344;2020-09-15;2020-11-06;2021-01-01;import
5486;0.148241813843511;30;0.0631809645420739;83;0.0631809645420739;139;1;63.454209273332;-163.295126385581;0;-8.24669070921922;-171.5418170948;4.67578723295747;10.9708230253174;10.9708230253174;2020-09-14;2020-11-06;2021-01-01;import
5487;0.160324862939904;33;0.0768230412079125;83;0.0768230412079125;139;1;23.4548470115424;-161.213289150684;0;-8.14490250480828;-169.358191655492;4.32339169265195;9.02264697753925;9.02264697753925;2020-09-17;2020-11-06;2021-01-01;import
