"","country","date","csum.cases"
"769","Italy",2020-01-25,0
"770","Jamaica",2020-01-25,0
"771","Japan",2020-01-25,2
"772","Jordan",2020-01-25,0
"773","Kazakhstan",2020-01-25,0
"774","Kenya",2020-01-25,0
"775","South Korea",2020-01-25,2
"776","Kosovo",2020-01-25,0
"777","Kuwait",2020-01-25,0
"778","Kyrgyzstan",2020-01-25,0
"779","Laos",2020-01-25,0
"780","Latvia",2020-01-25,0
"781","Lebanon",2020-01-25,0
"782","Lesotho",2020-01-25,0
"783","Liberia",2020-01-25,0
"784","Libya",2020-01-25,0
"785","Liechtenstein",2020-01-25,0
"786","Lithuania",2020-01-25,0
"787","Luxembourg",2020-01-25,0
"788","Macau",2020-01-25,2
"789","Madagascar",2020-01-25,0
"790","Malawi",2020-01-25,0
"791","Malaysia",2020-01-25,3
"792","Maldives",2020-01-25,0
"793","Mali",2020-01-25,0
"794","Malta",2020-01-25,0
"795","Marshall Islands",2020-01-25,0
"796","Martinique",2020-01-25,0
"797","Mauritania",2020-01-25,0
"798","Mauritius",2020-01-25,0
"799","Mayotte",2020-01-25,0
"800","Mexico",2020-01-25,0
"801","Micronesia",2020-01-25,0
"802","Moldova",2020-01-25,0
"803","Monaco",2020-01-25,0
"804","Mongolia",2020-01-25,0
"805","Montenegro",2020-01-25,0
"806","Montserrat",2020-01-25,0
"807","Morocco",2020-01-25,0
"808","Mozambique",2020-01-25,0
"809","MS Zaandam",2020-01-25,0
"810","Namibia",2020-01-25,0
"811","Nepal",2020-01-25,1
"812","Netherlands",2020-01-25,0
"813","New Caledonia",2020-01-25,0
"814","New Zealand",2020-01-25,0
"815","Nicaragua",2020-01-25,0
"816","Niger",2020-01-25,0
"817","Nigeria",2020-01-25,0
"818","Macedonia",2020-01-25,0
"819","Norway",2020-01-25,0
"820","Oman",2020-01-25,0
"821","Pakistan",2020-01-25,0
"822","Panama",2020-01-25,0
"823","Papua New Guinea",2020-01-25,0
"824","Paraguay",2020-01-25,0
"825","Peru",2020-01-25,0
"826","Philippines",2020-01-25,0
"827","Poland",2020-01-25,0
"828","Portugal",2020-01-25,0
"829","Qatar",2020-01-25,0
"830","Reunion",2020-01-25,0
"831","Romania",2020-01-25,0
"832","Russian Federation",2020-01-25,0
"833","Rwanda",2020-01-25,0
"834","Saint Barthelemy",2020-01-25,0
"835","Saint Helena, Ascension and Tristan da Cunha",2020-01-25,0
"836","Saint Kitts and Nevis",2020-01-25,0
"837","Saint Lucia",2020-01-25,0
"838","Saint Pierre and Miquelon",2020-01-25,0
"839","Saint Vincent and Grenadines",2020-01-25,0
"840","Samoa",2020-01-25,0
"841","San Marino",2020-01-25,0
"842","Sao Tome and Principe",2020-01-25,0
"843","Saudi Arabia",2020-01-25,0
"844","Senegal",2020-01-25,0
"845","Serbia",2020-01-25,0
"846","Seychelles",2020-01-25,0
"847","Sierra Leone",2020-01-25,0
"848","Singapore",2020-01-25,3
"849","Sint Maarten",2020-01-25,0
"850","Slovakia",2020-01-25,0
"851","Slovenia",2020-01-25,0
"852","Solomon Islands",2020-01-25,0
"853","Somalia",2020-01-25,0
"854","South Africa",2020-01-25,0
"855","South Sudan",2020-01-25,0
"856","Spain",2020-01-25,0
"857","Sri Lanka",2020-01-25,0
"858","Saint Martin",2020-01-25,0
"859","Sudan",2020-01-25,0
"860","Suriname",2020-01-25,0
"861","Sweden",2020-01-25,0
"862","Switzerland",2020-01-25,0
"863","Syria",2020-01-25,0
"864","Chinese Taipei",2020-01-25,3
"865","Tajikistan",2020-01-25,0
"866","Tanzania",2020-01-25,0
"867","Thailand",2020-01-25,6
"868","Timor",2020-01-25,0
"869","Togo",2020-01-25,0
"870","Trinidad and Tobago",2020-01-25,0
"871","Tunisia",2020-01-25,0
"872","Turkey",2020-01-25,0
"873","Turks and Caicos Islands",2020-01-25,0
"874","Uganda",2020-01-25,0
"875","Ukraine",2020-01-25,0
"876","United Arab Emirates",2020-01-25,0
"877","United Kingdom",2020-01-25,0
"878","Uruguay",2020-01-25,0
"879","United States of America",2020-01-25,2
"880","Uzbekistan",2020-01-25,0
"881","Vanuatu",2020-01-25,0
"882","Venezuela",2020-01-25,0
"883","Vietnam",2020-01-25,2
"884","Wallis and Futuna",2020-01-25,0
"885","Palestine",2020-01-25,0
"886","Yemen",2020-01-25,0
"887","Zambia",2020-01-25,0
"888","Zimbabwe",2020-01-25,0
"889","Afghanistan",2020-01-26,0
"890","Albania",2020-01-26,0
"891","Algeria",2020-01-26,0
"892","Andorra",2020-01-26,0
"893","Angola",2020-01-26,0
"894","Anguilla",2020-01-26,0
"895","Antigua and Barbuda",2020-01-26,0
"896","Argentina",2020-01-26,0
"897","Armenia",2020-01-26,0
"898","Aruba",2020-01-26,0
"899","Australia",2020-01-26,4
"900","Austria",2020-01-26,0
"901","Azerbaijan",2020-01-26,0
"902","Bahamas",2020-01-26,0
"903","Bahrain",2020-01-26,0
"904","Bangladesh",2020-01-26,0
"905","Barbados",2020-01-26,0
"906","Belarus",2020-01-26,0
"907","Belgium",2020-01-26,0
"908","Belize",2020-01-26,0
"909","Benin",2020-01-26,0
"910","Bermuda",2020-01-26,0
"911","Bhutan",2020-01-26,0
"912","Bolivia",2020-01-26,0
"913","Bonaire, Sint Eustatius and Saba",2020-01-26,0
"914","Bosnia and Herzegovina",2020-01-26,0
"915","Botswana",2020-01-26,0
"916","Brazil",2020-01-26,0
"917","British Virgin Islands",2020-01-26,0
"918","Brunei",2020-01-26,0
"919","Bulgaria",2020-01-26,0
"920","Burkina Faso",2020-01-26,0
"921","Myanmar",2020-01-26,0
"922","Burundi",2020-01-26,0
"923","Cabo Verde",2020-01-26,0
"924","Cambodia",2020-01-26,0
"925","Cameroon",2020-01-26,0
"926","Canada",2020-01-26,1
"927","Cayman Islands",2020-01-26,0
"928","Central African Republic",2020-01-26,0
"929","Chad",2020-01-26,0
"930","Channel Islands",2020-01-26,0
"931","Chile",2020-01-26,0
"932","China",2020-01-26,2062
"933","Colombia",2020-01-26,0
"934","Comoros",2020-01-26,0
"935","Republic of the Congo",2020-01-26,0
"936","Democratic Republic of the Congo",2020-01-26,0
"937","Costa Rica",2020-01-26,0
"938","Cote d'Ivoire",2020-01-26,0
"939","Croatia",2020-01-26,0
"940","Cuba",2020-01-26,0
"941","Curacao",2020-01-26,0
"942","Cyprus",2020-01-26,0
"943","Czech Republic",2020-01-26,0
"944","Denmark",2020-01-26,0
"945","Diamond Princess",2020-01-26,0
"946","Djibouti",2020-01-26,0
"947","Dominica",2020-01-26,0
"948","Dominican Republic",2020-01-26,0
"949","Ecuador",2020-01-26,0
"950","Egypt",2020-01-26,0
"951","El Salvador",2020-01-26,0
"952","Equatorial Guinea",2020-01-26,0
"953","Eritrea",2020-01-26,0
"954","Estonia",2020-01-26,0
"955","Eswatini",2020-01-26,0
"956","Ethiopia",2020-01-26,0
"957","Falkland Islands (Malvinas)",2020-01-26,0
"958","Faroe Islands",2020-01-26,0
"959","Fiji",2020-01-26,0
"960","Finland",2020-01-26,0
"961","France",2020-01-26,3
"962","French Guiana",2020-01-26,0
"963","French Polynesia",2020-01-26,0
"964","Gabon",2020-01-26,0
"965","Gambia",2020-01-26,0
"966","Georgia",2020-01-26,0
"967","Germany",2020-01-26,0
"968","Ghana",2020-01-26,0
"969","Gibraltar",2020-01-26,0
"970","Greece",2020-01-26,0
"971","Greenland",2020-01-26,0
"972","Grenada",2020-01-26,0
"973","Guadeloupe",2020-01-26,0
"974","Guatemala",2020-01-26,0
"975","Guinea",2020-01-26,0
"976","Guinea Bissau",2020-01-26,0
"977","Guyana",2020-01-26,0
"978","Haiti",2020-01-26,0
"979","Holy See",2020-01-26,0
"980","Honduras",2020-01-26,0
"981","Hong Kong",2020-01-26,8
"982","Hungary",2020-01-26,0
"983","Iceland",2020-01-26,0
"984","India",2020-01-26,0
"985","Indonesia",2020-01-26,0
"986","Iran",2020-01-26,0
"987","Iraq",2020-01-26,0
"988","Ireland",2020-01-26,0
"989","Isle of Man",2020-01-26,0
"990","Israel",2020-01-26,0
"991","Italy",2020-01-26,0
"992","Jamaica",2020-01-26,0
"993","Japan",2020-01-26,4
"994","Jordan",2020-01-26,0
"995","Kazakhstan",2020-01-26,0
"996","Kenya",2020-01-26,0
"997","South Korea",2020-01-26,3
"998","Kosovo",2020-01-26,0
"999","Kuwait",2020-01-26,0
"1000","Kyrgyzstan",2020-01-26,0
"1001","Laos",2020-01-26,0
"1002","Latvia",2020-01-26,0
"1003","Lebanon",2020-01-26,0
"1004","Lesotho",2020-01-26,0
"1005","Liberia",2020-01-26,0
"1006","Libya",2020-01-26,0
"1007","Liechtenstein",2020-01-26,0
"1008","Lithuania",2020-01-26,0
"1009","Luxembourg",2020-01-26,0
"1010","Macau",2020-01-26,5
"1011","Madagascar",2020-01-26,0
"1012","Malawi",2020-01-26,0
"1013","Malaysia",2020-01-26,4
"1014","Maldives",2020-01-26,0
"1015","Mali",2020-01-26,0
"1016","Malta",2020-01-26,0
"1017","Marshall Islands",2020-01-26,0
"1018","Martinique",2020-01-26,0
"1019","Mauritania",2020-01-26,0
"1020","Mauritius",2020-01-26,0
"1021","Mayotte",2020-01-26,0
"1022","Mexico",2020-01-26,0
"1023","Micronesia",2020-01-26,0
"1024","Moldova",2020-01-26,0
"1025","Monaco",2020-01-26,0
"1026","Mongolia",2020-01-26,0
"1027","Montenegro",2020-01-26,0
"1028","Montserrat",2020-01-26,0
"1029","Morocco",2020-01-26,0
"1030","Mozambique",2020-01-26,0
"1031","MS Zaandam",2020-01-26,0
"1032","Namibia",2020-01-26,0
"1033","Nepal",2020-01-26,1
"1034","Netherlands",2020-01-26,0
"1035","New Caledonia",2020-01-26,0
"1036","New Zealand",2020-01-26,0
"1037","Nicaragua",2020-01-26,0
"1038","Niger",2020-01-26,0
"1039","Nigeria",2020-01-26,0
"1040","Macedonia",2020-01-26,0
"1041","Norway",2020-01-26,0
"1042","Oman",2020-01-26,0
"1043","Pakistan",2020-01-26,0
"1044","Panama",2020-01-26,0
"1045","Papua New Guinea",2020-01-26,0
"1046","Paraguay",2020-01-26,0
"1047","Peru",2020-01-26,0
"1048","Philippines",2020-01-26,0
"1049","Poland",2020-01-26,0
"1050","Portugal",2020-01-26,0
"1051","Qatar",2020-01-26,0
"1052","Reunion",2020-01-26,0
"1053","Romania",2020-01-26,0
"1054","Russian Federation",2020-01-26,0
"1055","Rwanda",2020-01-26,0
"1056","Saint Barthelemy",2020-01-26,0
"1057","Saint Helena, Ascension and Tristan da Cunha",2020-01-26,0
"1058","Saint Kitts and Nevis",2020-01-26,0
"1059","Saint Lucia",2020-01-26,0
"1060","Saint Pierre and Miquelon",2020-01-26,0
"1061","Saint Vincent and Grenadines",2020-01-26,0
"1062","Samoa",2020-01-26,0
"1063","San Marino",2020-01-26,0
"1064","Sao Tome and Principe",2020-01-26,0
"1065","Saudi Arabia",2020-01-26,0
"1066","Senegal",2020-01-26,0
"1067","Serbia",2020-01-26,0
"1068","Seychelles",2020-01-26,0
"1069","Sierra Leone",2020-01-26,0
"1070","Singapore",2020-01-26,4
"1071","Sint Maarten",2020-01-26,0
"1072","Slovakia",2020-01-26,0
"1073","Slovenia",2020-01-26,0
"1074","Solomon Islands",2020-01-26,0
"1075","Somalia",2020-01-26,0
"1076","South Africa",2020-01-26,0
"1077","South Sudan",2020-01-26,0
"1078","Spain",2020-01-26,0
"1079","Sri Lanka",2020-01-26,0
"1080","Saint Martin",2020-01-26,0
"1081","Sudan",2020-01-26,0
"1082","Suriname",2020-01-26,0
"1083","Sweden",2020-01-26,0
"1084","Switzerland",2020-01-26,0
"1085","Syria",2020-01-26,0
"1086","Chinese Taipei",2020-01-26,4
"1087","Tajikistan",2020-01-26,0
"1088","Tanzania",2020-01-26,0
"1089","Thailand",2020-01-26,8
"1090","Timor",2020-01-26,0
"1091","Togo",2020-01-26,0
"1092","Trinidad and Tobago",2020-01-26,0
"1093","Tunisia",2020-01-26,0
"1094","Turkey",2020-01-26,0
"1095","Turks and Caicos Islands",2020-01-26,0
"1096","Uganda",2020-01-26,0
"1097","Ukraine",2020-01-26,0
"1098","United Arab Emirates",2020-01-26,0
"1099","United Kingdom",2020-01-26,0
"1100","Uruguay",2020-01-26,0
"1101","United States of America",2020-01-26,5
"1102","Uzbekistan",2020-01-26,0
"1103","Vanuatu",2020-01-26,0
"1104","Venezuela",2020-01-26,0
"1105","Vietnam",2020-01-26,2
"1106","Wallis and Futuna",2020-01-26,0
"1107","Palestine",2020-01-26,0
"1108","Yemen",2020-01-26,0
"1109","Zambia",2020-01-26,0
"1110","Zimbabwe",2020-01-26,0
"1111","Afghanistan",2020-01-27,0
"1112","Albania",2020-01-27,0
"1113","Algeria",2020-01-27,0
"1114","Andorra",2020-01-27,0
"1115","Angola",2020-01-27,0
"1116","Anguilla",2020-01-27,0
"1117","Antigua and Barbuda",2020-01-27,0
"1118","Argentina",2020-01-27,0
"1119","Armenia",2020-01-27,0
"1120","Aruba",2020-01-27,0
"1121","Australia",2020-01-27,5
"1122","Austria",2020-01-27,0
"1123","Azerbaijan",2020-01-27,0
"1124","Bahamas",2020-01-27,0
"1125","Bahrain",2020-01-27,0
"1126","Bangladesh",2020-01-27,0
"1127","Barbados",2020-01-27,0
"1128","Belarus",2020-01-27,0
"1129","Belgium",2020-01-27,0
"1130","Belize",2020-01-27,0
"1131","Benin",2020-01-27,0
"1132","Bermuda",2020-01-27,0
"1133","Bhutan",2020-01-27,0
"1134","Bolivia",2020-01-27,0
"1135","Bonaire, Sint Eustatius and Saba",2020-01-27,0
"1136","Bosnia and Herzegovina",2020-01-27,0
"1137","Botswana",2020-01-27,0
"1138","Brazil",2020-01-27,0
"1139","British Virgin Islands",2020-01-27,0
"1140","Brunei",2020-01-27,0
"1141","Bulgaria",2020-01-27,0
"1142","Burkina Faso",2020-01-27,0
"1143","Myanmar",2020-01-27,0
"1144","Burundi",2020-01-27,0
"1145","Cabo Verde",2020-01-27,0
"1146","Cambodia",2020-01-27,1
"1147","Cameroon",2020-01-27,0
"1148","Canada",2020-01-27,1
"1149","Cayman Islands",2020-01-27,0
"1150","Central African Republic",2020-01-27,0
"1151","Chad",2020-01-27,0
"1152","Channel Islands",2020-01-27,0
"1153","Chile",2020-01-27,0
"1154","China",2020-01-27,2863
"1155","Colombia",2020-01-27,0
"1156","Comoros",2020-01-27,0
"1157","Republic of the Congo",2020-01-27,0
"1158","Democratic Republic of the Congo",2020-01-27,0
"1159","Costa Rica",2020-01-27,0
"1160","Cote d'Ivoire",2020-01-27,0
"1161","Croatia",2020-01-27,0
"1162","Cuba",2020-01-27,0
"1163","Curacao",2020-01-27,0
"1164","Cyprus",2020-01-27,0
"1165","Czech Republic",2020-01-27,0
"1166","Denmark",2020-01-27,0
"1167","Diamond Princess",2020-01-27,0
"1168","Djibouti",2020-01-27,0
"1169","Dominica",2020-01-27,0
"1170","Dominican Republic",2020-01-27,0
"1171","Ecuador",2020-01-27,0
"1172","Egypt",2020-01-27,0
"1173","El Salvador",2020-01-27,0
"1174","Equatorial Guinea",2020-01-27,0
"1175","Eritrea",2020-01-27,0
"1176","Estonia",2020-01-27,0
"1177","Eswatini",2020-01-27,0
"1178","Ethiopia",2020-01-27,0
"1179","Falkland Islands (Malvinas)",2020-01-27,0
"1180","Faroe Islands",2020-01-27,0
"1181","Fiji",2020-01-27,0
"1182","Finland",2020-01-27,0
"1183","France",2020-01-27,3
"1184","French Guiana",2020-01-27,0
"1185","French Polynesia",2020-01-27,0
"1186","Gabon",2020-01-27,0
"1187","Gambia",2020-01-27,0
"1188","Georgia",2020-01-27,0
"1189","Germany",2020-01-27,1
"1190","Ghana",2020-01-27,0
"1191","Gibraltar",2020-01-27,0
"1192","Greece",2020-01-27,0
"1193","Greenland",2020-01-27,0
"1194","Grenada",2020-01-27,0
"1195","Guadeloupe",2020-01-27,0
"1196","Guatemala",2020-01-27,0
"1197","Guinea",2020-01-27,0
"1198","Guinea Bissau",2020-01-27,0
"1199","Guyana",2020-01-27,0
"1200","Haiti",2020-01-27,0
"1201","Holy See",2020-01-27,0
"1202","Honduras",2020-01-27,0
"1203","Hong Kong",2020-01-27,8
"1204","Hungary",2020-01-27,0
"1205","Iceland",2020-01-27,0
"1206","India",2020-01-27,0
"1207","Indonesia",2020-01-27,0
"1208","Iran",2020-01-27,0
"1209","Iraq",2020-01-27,0
"1210","Ireland",2020-01-27,0
"1211","Isle of Man",2020-01-27,0
"1212","Israel",2020-01-27,0
"1213","Italy",2020-01-27,0
"1214","Jamaica",2020-01-27,0
"1215","Japan",2020-01-27,4
"1216","Jordan",2020-01-27,0
"1217","Kazakhstan",2020-01-27,0
"1218","Kenya",2020-01-27,0
"1219","South Korea",2020-01-27,4
"1220","Kosovo",2020-01-27,0
"1221","Kuwait",2020-01-27,0
"1222","Kyrgyzstan",2020-01-27,0
"1223","Laos",2020-01-27,0
"1224","Latvia",2020-01-27,0
"1225","Lebanon",2020-01-27,0
"1226","Lesotho",2020-01-27,0
"1227","Liberia",2020-01-27,0
"1228","Libya",2020-01-27,0
"1229","Liechtenstein",2020-01-27,0
"1230","Lithuania",2020-01-27,0
"1231","Luxembourg",2020-01-27,0
"1232","Macau",2020-01-27,6
"1233","Madagascar",2020-01-27,0
"1234","Malawi",2020-01-27,0
"1235","Malaysia",2020-01-27,4
"1236","Maldives",2020-01-27,0
"1237","Mali",2020-01-27,0
"1238","Malta",2020-01-27,0
"1239","Marshall Islands",2020-01-27,0
"1240","Martinique",2020-01-27,0
"1241","Mauritania",2020-01-27,0
"1242","Mauritius",2020-01-27,0
"1243","Mayotte",2020-01-27,0
"1244","Mexico",2020-01-27,0
"1245","Micronesia",2020-01-27,0
"1246","Moldova",2020-01-27,0
"1247","Monaco",2020-01-27,0
"1248","Mongolia",2020-01-27,0
"1249","Montenegro",2020-01-27,0
"1250","Montserrat",2020-01-27,0
"1251","Morocco",2020-01-27,0
"1252","Mozambique",2020-01-27,0
"1253","MS Zaandam",2020-01-27,0
"1254","Namibia",2020-01-27,0
"1255","Nepal",2020-01-27,1
"1256","Netherlands",2020-01-27,0
"1257","New Caledonia",2020-01-27,0
"1258","New Zealand",2020-01-27,0
"1259","Nicaragua",2020-01-27,0
"1260","Niger",2020-01-27,0
"1261","Nigeria",2020-01-27,0
"1262","Macedonia",2020-01-27,0
"1263","Norway",2020-01-27,0
"1264","Oman",2020-01-27,0
"1265","Pakistan",2020-01-27,0
"1266","Panama",2020-01-27,0
"1267","Papua New Guinea",2020-01-27,0
"1268","Paraguay",2020-01-27,0
"1269","Peru",2020-01-27,0
"1270","Philippines",2020-01-27,0
"1271","Poland",2020-01-27,0
"1272","Portugal",2020-01-27,0
"1273","Qatar",2020-01-27,0
"1274","Reunion",2020-01-27,0
"1275","Romania",2020-01-27,0
"1276","Russian Federation",2020-01-27,0
"1277","Rwanda",2020-01-27,0
"1278","Saint Barthelemy",2020-01-27,0
"1279","Saint Helena, Ascension and Tristan da Cunha",2020-01-27,0
"1280","Saint Kitts and Nevis",2020-01-27,0
"1281","Saint Lucia",2020-01-27,0
"1282","Saint Pierre and Miquelon",2020-01-27,0
"1283","Saint Vincent and Grenadines",2020-01-27,0
"1284","Samoa",2020-01-27,0
"1285","San Marino",2020-01-27,0
"1286","Sao Tome and Principe",2020-01-27,0
"1287","Saudi Arabia",2020-01-27,0
"1288","Senegal",2020-01-27,0
"1289","Serbia",2020-01-27,0
"1290","Seychelles",2020-01-27,0
"1291","Sierra Leone",2020-01-27,0
"1292","Singapore",2020-01-27,5
"1293","Sint Maarten",2020-01-27,0
"1294","Slovakia",2020-01-27,0
"1295","Slovenia",2020-01-27,0
"1296","Solomon Islands",2020-01-27,0
"1297","Somalia",2020-01-27,0
"1298","South Africa",2020-01-27,0
"1299","South Sudan",2020-01-27,0
"1300","Spain",2020-01-27,0
"1301","Sri Lanka",2020-01-27,1
"1302","Saint Martin",2020-01-27,0
"1303","Sudan",2020-01-27,0
"1304","Suriname",2020-01-27,0
"1305","Sweden",2020-01-27,0
"1306","Switzerland",2020-01-27,0
"1307","Syria",2020-01-27,0
"1308","Chinese Taipei",2020-01-27,5
"1309","Tajikistan",2020-01-27,0
"1310","Tanzania",2020-01-27,0
"1311","Thailand",2020-01-27,8
"1312","Timor",2020-01-27,0
"1313","Togo",2020-01-27,0
"1314","Trinidad and Tobago",2020-01-27,0
"1315","Tunisia",2020-01-27,0
"1316","Turkey",2020-01-27,0
"1317","Turks and Caicos Islands",2020-01-27,0
"1318","Uganda",2020-01-27,0
"1319","Ukraine",2020-01-27,0
"1320","United Arab Emirates",2020-01-27,0
"1321","United Kingdom",2020-01-27,0
"1322","Uruguay",2020-01-27,0
"1323","United States of America",2020-01-27,5
"1324","Uzbekistan",2020-01-27,0
"1325","Vanuatu",2020-01-27,0
"1326","Venezuela",2020-01-27,0
"1327","Vietnam",2020-01-27,2
"1328","Wallis and Futuna",2020-01-27,0
"1329","Palestine",2020-01-27,0
"1330","Yemen",2020-01-27,0
"1331","Zambia",2020-01-27,0
"1332","Zimbabwe",2020-01-27,0
"1333","Afghanistan",2020-01-28,0
"1334","Albania",2020-01-28,0
"1335","Algeria",2020-01-28,0
"1336","Andorra",2020-01-28,0
"1337","Angola",2020-01-28,0
"1338","Anguilla",2020-01-28,0
"1339","Antigua and Barbuda",2020-01-28,0
"1340","Argentina",2020-01-28,0
"1341","Armenia",2020-01-28,0
"1342","Aruba",2020-01-28,0
"1343","Australia",2020-01-28,5
"1344","Austria",2020-01-28,0
"1345","Azerbaijan",2020-01-28,0
"1346","Bahamas",2020-01-28,0
"1347","Bahrain",2020-01-28,0
"1348","Bangladesh",2020-01-28,0
"1349","Barbados",2020-01-28,0
"1350","Belarus",2020-01-28,0
"1351","Belgium",2020-01-28,0
"1352","Belize",2020-01-28,0
"1353","Benin",2020-01-28,0
"1354","Bermuda",2020-01-28,0
"1355","Bhutan",2020-01-28,0
"1356","Bolivia",2020-01-28,0
"1357","Bonaire, Sint Eustatius and Saba",2020-01-28,0
"1358","Bosnia and Herzegovina",2020-01-28,0
"1359","Botswana",2020-01-28,0
"1360","Brazil",2020-01-28,0
"1361","British Virgin Islands",2020-01-28,0
"1362","Brunei",2020-01-28,0
"1363","Bulgaria",2020-01-28,0
"1364","Burkina Faso",2020-01-28,0
"1365","Myanmar",2020-01-28,0
"1366","Burundi",2020-01-28,0
"1367","Cabo Verde",2020-01-28,0
"1368","Cambodia",2020-01-28,1
"1369","Cameroon",2020-01-28,0
"1370","Canada",2020-01-28,2
"1371","Cayman Islands",2020-01-28,0
"1372","Central African Republic",2020-01-28,0
"1373","Chad",2020-01-28,0
"1374","Channel Islands",2020-01-28,0
"1375","Chile",2020-01-28,0
"1376","China",2020-01-28,5494
"1377","Colombia",2020-01-28,0
"1378","Comoros",2020-01-28,0
"1379","Republic of the Congo",2020-01-28,0
"1380","Democratic Republic of the Congo",2020-01-28,0
"1381","Costa Rica",2020-01-28,0
"1382","Cote d'Ivoire",2020-01-28,0
"1383","Croatia",2020-01-28,0
"1384","Cuba",2020-01-28,0
"1385","Curacao",2020-01-28,0
"1386","Cyprus",2020-01-28,0
"1387","Czech Republic",2020-01-28,0
"1388","Denmark",2020-01-28,0
"1389","Diamond Princess",2020-01-28,0
"1390","Djibouti",2020-01-28,0
"1391","Dominica",2020-01-28,0
"1392","Dominican Republic",2020-01-28,0
"1393","Ecuador",2020-01-28,0
"1394","Egypt",2020-01-28,0
"1395","El Salvador",2020-01-28,0
"1396","Equatorial Guinea",2020-01-28,0
"1397","Eritrea",2020-01-28,0
"1398","Estonia",2020-01-28,0
"1399","Eswatini",2020-01-28,0
"1400","Ethiopia",2020-01-28,0
"1401","Falkland Islands (Malvinas)",2020-01-28,0
"1402","Faroe Islands",2020-01-28,0
"1403","Fiji",2020-01-28,0
"1404","Finland",2020-01-28,0
"1405","France",2020-01-28,4
"1406","French Guiana",2020-01-28,0
"1407","French Polynesia",2020-01-28,0
"1408","Gabon",2020-01-28,0
"1409","Gambia",2020-01-28,0
"1410","Georgia",2020-01-28,0
"1411","Germany",2020-01-28,4
"1412","Ghana",2020-01-28,0
"1413","Gibraltar",2020-01-28,0
"1414","Greece",2020-01-28,0
"1415","Greenland",2020-01-28,0
"1416","Grenada",2020-01-28,0
"1417","Guadeloupe",2020-01-28,0
"1418","Guatemala",2020-01-28,0
